ticker,company_name,sector,market_cap_category,has_market_cap,has_annual_financials,deactivated_on
MYMONEY,My Money Securities Ltd.,,,FALSE,FALSE,2026-04-30
MYMUDRA,,,,FALSE,FALSE,2026-04-30
MYSORPETRO,MYSORE PETRO CHEMICALS LTD.,,,FALSE,FALSE,2026-04-30
MYSTICELE,Mystic Electronics Limited,,,FALSE,FALSE,2026-04-30
N100,,,,FALSE,FALSE,2026-04-30
NAGPI,NAGPUR POWER & INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
NAKSH,Naksh Precious Metals Limited,,,FALSE,FALSE,2026-04-30
NAMAN,,,,FALSE,FALSE,2026-04-30
NAMOEWASTE,,,,FALSE,FALSE,2026-04-30
NAPEROL,Naperol Investments Limited,,,FALSE,FALSE,2026-04-30
NAPL,Naturite Agro Products Limited,,,FALSE,FALSE,2026-04-30
NARMP,NARMADA MACPLAST DRIP IRRIGATI,,,FALSE,FALSE,2026-04-30
NARPROP,NARENDRA PROPERTIES LTD.,,,FALSE,FALSE,2026-04-30
NATFIT,NATIONAL FITTINGS LIMITED,,,FALSE,FALSE,2026-04-30
NATHIND,NATH INDUSTRIES LIMITED,,,FALSE,FALSE,2026-04-30
NATHUEC,NATURA HUE CHEM LTD.,,,FALSE,FALSE,2026-04-30
NATIONSTD,National Standard (India) Limited,Realty,,FALSE,FALSE,2026-04-30
NATNLSTEEL,,Capital Goods,,FALSE,TRUE,2026-04-30
NATPLAS,NATIONAL PLASTIC INDUSTRIES LT,,,FALSE,FALSE,2026-04-30
NATPLASTI,NATIONAL PLASTIC TECHNOLOGIES,,,FALSE,FALSE,2026-04-30
NATRAJPR,NATRAJ PROTEINS LTD.,,,FALSE,FALSE,2026-04-30
NAVINIFTY,,Financial Services,,FALSE,FALSE,2026-04-30
NBVENTURES,,,,FALSE,FALSE,2026-04-30
NCLRESE,NCL RESEARCH & FINANCIAL SERVI,,,FALSE,FALSE,2026-04-30
NCPSESDL24,,,,FALSE,FALSE,2026-04-30
NEAGI,Neelamalai Agro Industries Limited,Fast Moving Consumer Goods,,FALSE,FALSE,2026-04-30
NEELAM,,,,FALSE,FALSE,2026-04-30
NEELKANTH,NEELKANTH LIMITED,,,FALSE,FALSE,2026-04-30
NEIL,Neil Industries Ltd.,,,FALSE,FALSE,2026-04-30
NEOCHEM,,,,FALSE,FALSE,2026-04-30
NEOINFRA,NEO INFRACON LTD.,,,FALSE,FALSE,2026-04-30
NEPHROCARE,,,,FALSE,FALSE,2026-04-30
NEPTUNE,,,,FALSE,FALSE,2026-04-30
NEWINFRA,NEWTIME INFRASTRUCTURE LIMITED,,,FALSE,FALSE,2026-04-30
NEWJAISA,,,,FALSE,FALSE,2026-04-30
NEWLIGHT,NEW LIGHT INDUSTRIES LIMITED,,,FALSE,FALSE,2026-04-30
NEWTRAC,NEWTRAC FOODS & BEVERAGES LIMI,,,FALSE,FALSE,2026-04-30
NEXT30ADD.BO,DSP Mutual Fund,,,FALSE,FALSE,2026-04-30
NEXT50,,Financial Services,,FALSE,FALSE,2026-04-30
NEXT50.BO,Mirae Asset Mutual Fund,,,FALSE,FALSE,2026-04-30
NEXT50ADD,,Financial Services,,FALSE,FALSE,2026-04-30
NEXT50ADD.BO,DSP Mutual Fund,,,FALSE,FALSE,2026-04-30
NEXT50BETA,,Financial Services,,FALSE,FALSE,2026-04-30
NEXT50BETA.BO,UTI Mutual Fund,,,FALSE,FALSE,2026-04-30
NEXT50IETF,,,,FALSE,FALSE,2026-04-30
NEXUSSURGL,NEXUS SURGICAL AND MEDICARE LI,,,FALSE,FALSE,2026-04-30
NGIND,N.G.INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
NHCFOODS,NHC FOODS LTD.,,,FALSE,FALSE,2026-04-30
NICCOPAR,NICCO PARKS & RESORTS LTD.,,,FALSE,FALSE,2026-04-30
NIDAN,,,,FALSE,FALSE,2026-04-30
NIDHGRN,NIDHI GRANITES LTD.,,,FALSE,FALSE,2026-04-30
NIF100BEES,,Financial Services,,FALSE,FALSE,2026-04-30
NIF100BEES.BO,NIPPON INDIA ETF NIFTY 100,,,FALSE,FALSE,2026-04-30
NIF100IETF,,,,FALSE,FALSE,2026-04-30
NIFTY1,,,,FALSE,FALSE,2026-04-30
NIFTYADD,,,,FALSE,FALSE,2026-04-30
NIFTYBEES,,,,FALSE,FALSE,2026-04-30
NIFTYBETA,,,,FALSE,FALSE,2026-04-30
NIFTYBETF,,,,FALSE,FALSE,2026-04-30
NIFTYCASE,,,,FALSE,FALSE,2026-04-30
NIFTYETF,,,,FALSE,FALSE,2026-04-30
NIFTYIETF,,,,FALSE,FALSE,2026-04-30
NIFTYQLITY,,,,FALSE,FALSE,2026-04-30
NIKHILAD,NIKHIL ADHESIVES LTD.,,,FALSE,FALSE,2026-04-30
NIKITA,,,,FALSE,FALSE,2026-04-30
NILE,Nile Limited,Metals & Mining,,FALSE,FALSE,2026-04-30
NIRLON,Nirlon Limited,Real Estate,,FALSE,TRUE,2026-04-30
NIRMAN,,,,FALSE,FALSE,2026-04-30
NITTAGELA,Nitta Gelatin India Limited,Basic Materials,,FALSE,TRUE,2026-04-30
NIVAKA,NIVAKA FASHIONS LIMITED,,,FALSE,FALSE,2026-04-30
NIYOGIN,Niyogin Fintech Limited,,,FALSE,FALSE,2026-04-30
NLFL,NALIN LEASE FINANCE LTD.,,,FALSE,FALSE,2026-04-30
NMSTEEL,,,,FALSE,FALSE,2026-04-30
NOL,NATIONAL OXYGEN LTD.,,,FALSE,FALSE,2026-04-30
NORRIS,NORRIS MEDICINES LTD.,,,FALSE,FALSE,2026-04-30
NOUVEAU,NOUVEAU GLOBAL VENTURES LTD.,,,FALSE,FALSE,2026-04-30
NOVELIX,NOVELIX PHARMACEUTICALS LIMITE,,,FALSE,FALSE,2026-04-30
NOVIS,NOVA IRON & STEEL LTD.,,,FALSE,FALSE,2026-04-30
NPBET,,,,FALSE,FALSE,2026-04-30
NPL,National Peroxide Limited,,,FALSE,FALSE,2026-04-30
NPRFIN,NPR FINANCE LTD.,,,FALSE,FALSE,2026-04-30
NRVANDANA,,,,FALSE,FALSE,2026-04-30
NSDL,National Securities Depository,,,FALSE,FALSE,2026-04-30
NSL,Northern Spirits Limited,,,FALSE,FALSE,2026-04-30
NTCIND,NTC INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
NTL,,,,FALSE,FALSE,2026-04-30
NUTECGLOB,NUTECH GLOBAL LTD.,,,FALSE,FALSE,2026-04-30
NUTRICIRCLE,Nutricircle Limited,,,FALSE,FALSE,2026-04-30
NV20,,Financial Services,,FALSE,FALSE,2026-04-30
NV20IETF,,,,FALSE,FALSE,2026-04-30
NWIL,NURTURE WELL INDUSTRIES LIMITE,,,FALSE,FALSE,2026-04-30
NXTDIGITAL,,,,FALSE,FALSE,2026-04-30
NYSSACORP,NYSSA CORPORATION LIMITED,,,FALSE,FALSE,2026-04-30
OBSCP,,,,FALSE,FALSE,2026-04-30
OCCL,,Chemicals,,FALSE,TRUE,2026-04-30
OCEANIC,Oceanic Foods Limited,,,FALSE,FALSE,2026-04-30
OCTAVE,PERFECT-OCTAVE MEDIA PROJECTS,,,FALSE,FALSE,2026-04-30
ODYCORP,ODYSSEY CORPORATION LTD.,,,FALSE,FALSE,2026-04-30
ODYSSEY,ODYSSEY TECHNOLOGIES LTD.,,,FALSE,FALSE,2026-04-30
OILIETF,,,,FALSE,FALSE,2026-04-30
OIVL,ONESOURCE INDUSTRIES AND VENTU,,,FALSE,FALSE,2026-04-30
OLIL,,,,FALSE,FALSE,2026-04-30
OLPCL,OLYMPIC CARDS LTD.,,,FALSE,FALSE,2026-04-30
OLYMPTX,OLYMPIA INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
OLYOI,OLYMPIC OIL INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
OMEAG,OMEGA AG-SEEDS (PUNJAB) LTD.,,,FALSE,FALSE,2026-04-30
OMFURN,,,,FALSE,FALSE,2026-04-30
OMPOWER,Om Power Transmission Limited,Industrials,,FALSE,TRUE,2026-04-30
ONDOOR,,,,FALSE,FALSE,2026-04-30
ONEGLOBAL,ONE GLOBAL SERVICE PROVIDER LI,,,FALSE,FALSE,2026-04-30
ONTIC,Ontic Finserve Limited,,,FALSE,FALSE,2026-04-30
ONYX,,,,FALSE,FALSE,2026-04-30
OPTIFIN,Optimus Finance Limited,,,FALSE,FALSE,2026-04-30
OPTIVALUE,,,,FALSE,FALSE,2026-04-30
ORGCOAT,ORGANIC COATINGS LTD.,,,FALSE,FALSE,2026-04-30
ORIANA,,,,FALSE,FALSE,2026-04-30
ORIENTABRA,,,,FALSE,FALSE,2026-04-30
ORIENTREF,,,,FALSE,FALSE,2026-04-30
ORIENTTR,ORIENT TRADELINK LTD.,,,FALSE,FALSE,2026-04-30
ORIRAIL,ORIENTAL RAIL INFRASTRUCTURE L,,,FALSE,FALSE,2026-04-30
OROSMITHS,OROSIL SMITHS INDIA LTD.,,,FALSE,FALSE,2026-04-30
ORTINLAB,,,,FALSE,FALSE,2026-04-30
OSELDEVICE,,,,FALSE,FALSE,2026-04-30
OSIAJEE,OSIAJEE TEXFAB LIMITED,,,FALSE,FALSE,2026-04-30
OVOBELE,OVOBEL FOODS LTD.,,,FALSE,FALSE,2026-04-30
OWAIS,,,,FALSE,FALSE,2026-04-30
OXYGENTAPH,OXYGENTA PHARMACEUTICAL LIMITE,,,FALSE,FALSE,2026-04-30
PACIFICI,PACIFIC INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
PADALPO,PADMANABH ALLOYS & POLYMERS LT,,,FALSE,FALSE,2026-04-30
PADAMCO,PADAM COTTON YARNS LTD.,,,FALSE,FALSE,2026-04-30
PAEL,,Automobile and Auto Components,,FALSE,TRUE,2026-04-30
PALCO,Palco Metals Limited,,,FALSE,FALSE,2026-04-30
PALMJEWELS,Palm Jewels Limited,,,FALSE,FALSE,2026-04-30
PANAENERG,PANASONIC ENERGY INDIA COMPANY,,,FALSE,FALSE,2026-04-30
PANCARBON,PANASONIC CARBON INDIA CO.LTD.,,,FALSE,FALSE,2026-04-30
PANCHMAHQ,PANCHMAHAL STEEL LTD.,,,FALSE,FALSE,2026-04-30
PANCHSHEEL,PANCHSHEEL ORGANICS LTD.,,,FALSE,FALSE,2026-04-30
PANELEC,PAN ELECTRONICS INDIA LTD.,,,FALSE,FALSE,2026-04-30
PANJON,PANJON LTD.,,,FALSE,FALSE,2026-04-30
PANORAMA,PANORAMA STUDIOS INTERNATIONAL,,,FALSE,FALSE,2026-04-30
PARAGON,,,,FALSE,FALSE,2026-04-30
PARAGONF,PARAGON FINANCE LTD.,,,FALSE,FALSE,2026-04-30
PARAMATRIX,,,,FALSE,FALSE,2026-04-30
PARAMOUNT,,,,FALSE,FALSE,2026-04-30
PARAMPARA,,,,FALSE,FALSE,2026-04-30
PARIN,,,,FALSE,FALSE,2026-04-30
PARKERAC,PARKER AGROCHEM EXPORTS LTD.,,,FALSE,FALSE,2026-04-30
PARLEIND,PARLE INDUSTRIES LIMITED,,,FALSE,FALSE,2026-04-30
PARMAX,Parmax Pharma Limited,,,FALSE,FALSE,2026-04-30
PARMSILK,PARMESHWARI SILK MILLS LIMITED,,,FALSE,FALSE,2026-04-30
PARNAXLAB,PARNAX LAB LTD.,,,FALSE,FALSE,2026-04-30
PARSHVA,Parshva Enterprises Limited,,,FALSE,FALSE,2026-04-30
PARTH,,,,FALSE,FALSE,2026-04-30
PARTYCRUS,,,,FALSE,FALSE,2026-04-30
PASARI,PASARI SPINNING MILLS LTD.,,,FALSE,FALSE,2026-04-30
PASUSPG,PASUPATI SPG.& WVG.MILLS LTD.,,,FALSE,FALSE,2026-04-30
PATIDAR,PATIDAR BUILDCON LIMITED,,,FALSE,FALSE,2026-04-30
PATILAUTOM,,,,FALSE,FALSE,2026-04-30
PATSPINLTD,,TEXTILES,,FALSE,TRUE,2026-04-30
PATTECH,,,,FALSE,FALSE,2026-04-30
PBAINFRA,,Industrials,,FALSE,TRUE,2026-04-30
PBAINFRA.BO,PBA INFRASTRUCTURE LTD.,,,FALSE,FALSE,2026-04-30
PBMPOLY,PBM POLYTEX LTD.,,,FALSE,FALSE,2026-04-30
PCCL,,,,FALSE,FALSE,2026-04-30
PCCOSMA,PEE CEE COSMA SOPE LTD.,,,FALSE,FALSE,2026-04-30
PCS,PCS TECHNOLOGY LTD.,,,FALSE,FALSE,2026-04-30
PDSMFL,,,,FALSE,FALSE,2026-04-30
PEETISEC,PEETI SECURITIES LTD.,,,FALSE,FALSE,2026-04-30
PEIL,PREMIER ENERGY AND INFRASTRUCT,,,FALSE,FALSE,2026-04-30
PEL,,Financial Services,,FALSE,TRUE,2026-04-30
PELATRO,,,,FALSE,FALSE,2026-04-30
PENTAGON,,,,FALSE,FALSE,2026-04-30
PERFEPA,PERFECTPAC LTD.,,,FALSE,FALSE,2026-04-30
PERMAGN,PERMANENT MAGNETS LTD.,,,FALSE,FALSE,2026-04-30
PGFOILQ,PG FOILS LTD.,,,FALSE,FALSE,2026-04-30
PHANTOMFX,,,,FALSE,FALSE,2026-04-30
PHARMABEES,,Financial Services,,FALSE,FALSE,2026-04-30
PHARMABEES.BO,Nippon India Mutual Fund - Per,,,FALSE,FALSE,2026-04-30
PHARMAID,PHARMAIDS PHARMACEUTICALS LTD.,,,FALSE,FALSE,2026-04-30
PHILIPCARB,,,,FALSE,FALSE,2026-04-30
PHOENXINTL,PHOENIX INTERNATIONAL LTD.,,,FALSE,FALSE,2026-04-30
PHOGLOBAL,,,,FALSE,FALSE,2026-04-30
PHOSPHATE,The Phosphate Company Limited,,,FALSE,FALSE,2026-04-30
PHOTOQUP,PHOTOQUIP INDIA LTD.,,,FALSE,FALSE,2026-04-30
PHRMASI,PHAARMASIA LTD.,,,FALSE,FALSE,2026-04-30
PHYTO,PHYTO CHEM (INDIA) LTD.,,,FALSE,FALSE,2026-04-30
PIONDIST,,Fast Moving Consumer Goods,,FALSE,TRUE,2026-04-30
PIONRINV,Pioneer Investcorp Limited,Financial Services,,FALSE,FALSE,2026-04-30
PLADAINFO,,,,FALSE,FALSE,2026-04-30
PMCFIN,PMC FINCORP LIMITED,,,FALSE,FALSE,2026-04-30
PML,Paul Merchants Limited,Financial Services,,FALSE,FALSE,2026-04-30
PNTKYOR,PENTOKEY ORGANY (INDIA) LTD.,,,FALSE,FALSE,2026-04-30
POEL,POCL ENTERPRISES LTD,,,FALSE,FALSE,2026-04-30
POLSON,POLSON LTD.,,,FALSE,FALSE,2026-04-30
POLYCHEM,POLYCHEM LTD.,,,FALSE,FALSE,2026-04-30
POLYCHMP,POLYMECHPLAST MACHINES LTD.,,,FALSE,FALSE,2026-04-30
POLYLINK,POLYLINK POLYMERS (INDIA) LTD.,,,FALSE,FALSE,2026-04-30
POLYSIL,,,,FALSE,FALSE,2026-04-30
POLYSPIN,Polyspin Exports Ltd.,,,FALSE,FALSE,2026-04-30
POOJA,Poojawestern Metaliks Limited,,,FALSE,FALSE,2026-04-30
POONADAL,POONA DAL & OIL INDUSTRIES LTD,,,FALSE,FALSE,2026-04-30
POPULARES,POPULAR ESTATE MANAGEMENT LTD.,,,FALSE,FALSE,2026-04-30
PORWAL,PORWAL AUTO COMPONENTS LTD.,,,FALSE,FALSE,2026-04-30
POSITRON,,,,FALSE,FALSE,2026-04-30
PPSL,,,,FALSE,FALSE,2026-04-30
PQIF,Polo Queen Industrial and Fint,,,FALSE,FALSE,2026-04-30
PRABHAPP,Prabha Energy Limited,,,FALSE,FALSE,2026-04-30
PRABHAT,,CONSUMER GOODS,,FALSE,TRUE,2026-04-30
PRABHHANS,PRABHHANS INDUSTRIES LIMITED,,,FALSE,FALSE,2026-04-30
PRADIP,,TEXTILES,,FALSE,TRUE,2026-04-30
PRADPME,Pradeep Metals Limited,Automobile and Auto Components,,FALSE,FALSE,2026-04-30
PRAGBOS,PRAG BOSIMI SYNTHETICS LTD.,,,FALSE,FALSE,2026-04-30
PRAMARA,,,,FALSE,FALSE,2026-04-30
PRANIK,,,,FALSE,FALSE,2026-04-30
PRATHAM,,,,FALSE,FALSE,2026-04-30
PRATIK,PRATIK PANELS LTD.,,,FALSE,FALSE,2026-04-30
PRATIKSH,PRATIKSHA CHEMICALS LTD.,,,FALSE,FALSE,2026-04-30
PRAVEG,Praveg Limited,Consumer Services,,FALSE,FALSE,2026-04-30
PRECISIO,PRECISION ELECTRONICS LTD.,,,FALSE,FALSE,2026-04-30
PRECISION,,,,FALSE,FALSE,2026-04-30
PREMCAP,PREMIER CAPITAL SERVICES LTD.,,,FALSE,FALSE,2026-04-30
PREMCO,Premco Global Limited,Textiles,,FALSE,FALSE,2026-04-30
PREMIUM,,,,FALSE,FALSE,2026-04-30
PREMSYN,PREMIER SYNTHETICS LTD.,,,FALSE,FALSE,2026-04-30
PRERINFRA,PRERNA INFRABUILD LTD.,,,FALSE,FALSE,2026-04-30
PRESSMN,,Media Entertainment & Publication,,FALSE,TRUE,2026-04-30
PRESSTONIC,,,,FALSE,FALSE,2026-04-30
PRIMAGR,PRIMA AGRO LTD.,,,FALSE,FALSE,2026-04-30
PRIMAIN,PRIMA INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
PRIMECAB,,,,FALSE,FALSE,2026-04-30
PRIMECAPM,PRIME CAPITAL MARKET LTD.,,,FALSE,FALSE,2026-04-30
PRIMEFRESH,PRIME FRESH LIMITED,,,FALSE,FALSE,2026-04-30
PRIMEPRO,PRIME PROPERTY DEVELOPMENT COR,,,FALSE,FALSE,2026-04-30
PRIMEURB,PRIME URBAN DEVELOPMENT INDIA,,,FALSE,FALSE,2026-04-30
PRISMX,PRISMX GLOBAL VENTURES LIMITED,,,FALSE,FALSE,2026-04-30
PRITHVIEXCH,Prithvi Exchange (India) Limit,,,FALSE,FALSE,2026-04-30
PRITIKA,,,,FALSE,FALSE,2026-04-30
PRIYALT,PRIYA LTD.,,,FALSE,FALSE,2026-04-30
PRIZOR,,,,FALSE,FALSE,2026-04-30
PRLIND,,,,FALSE,FALSE,2026-04-30
PROFX,,,,FALSE,FALSE,2026-04-30
PROINDIA,,,,FALSE,FALSE,2026-04-30
PROLIFE,,,,FALSE,FALSE,2026-04-30
PROMACT,Promact Plastics Limited,,,FALSE,FALSE,2026-04-30
PROPEQUITY,,,,FALSE,FALSE,2026-04-30
PROV,,,,FALSE,FALSE,2026-04-30
PROZONINTU,,,,FALSE,FALSE,2026-04-30
PRSNTIN,PRASHANT INDIA LTD.,,,FALSE,FALSE,2026-04-30
PSFL,,,,FALSE,FALSE,2026-04-30
PSITINFRA,PS IT INFRASTRUCTURE & SERVICE,,,FALSE,FALSE,2026-04-30
PSRAJ,,,,FALSE,FALSE,2026-04-30
PSUBANK,,Financial Services,,FALSE,FALSE,2026-04-30
PSUBANK.BO,KOTAK MAHINDRA MUTUAL FUND - K,,,FALSE,FALSE,2026-04-30
PSUBANKADD,,Financial Services,,FALSE,FALSE,2026-04-30
PSUBANKADD.BO,DSP Mutual Fund,,,FALSE,FALSE,2026-04-30
PSUBANKICI,,,,FALSE,FALSE,2026-04-30
PSUBNKBEES,,Financial Services,,FALSE,FALSE,2026-04-30
PSUBNKBEES.BO,NIPPON INDIA ETF PSU BANK BEES,,,FALSE,FALSE,2026-04-30
PSUBNKIETF,,,,FALSE,FALSE,2026-04-30
PULSRIN,PULSAR INTERNATIONAL LTD.,,,FALSE,FALSE,2026-04-30
PULZ,,,,FALSE,FALSE,2026-04-30
PUNJCOMMU,PUNJAB COMMUNICATIONS LTD.,,,FALSE,FALSE,2026-04-30
PURETROP,PURETROP FRUITS LIMITED,,,FALSE,FALSE,2026-04-30
PURPLE,PURPLE AGROTECH INDUSTRIES LIM,,,FALSE,FALSE,2026-04-30
PURPLEFIN,Purple Finance Limited,,,FALSE,FALSE,2026-04-30
PURPLEUTED,,,,FALSE,FALSE,2026-04-30
PURSHOTTAM,PURSHOTTAM INVESTOFIN LTD,,,FALSE,FALSE,2026-04-30
PURVFLEXI,,,,FALSE,FALSE,2026-04-30
PUSHPA,,,,FALSE,FALSE,2026-04-30
PVR,,,,FALSE,FALSE,2026-04-30
PVTBANIETF,,,,FALSE,FALSE,2026-04-30
PVTBANKADD,,Financial Services,,FALSE,FALSE,2026-04-30
PVTBANKADD.BO,DSP Mutual Fund,,,FALSE,FALSE,2026-04-30
PVVINFRA,PVV Infra Limited,,,FALSE,FALSE,2026-04-30
PWASML,Prakash Woollen & Synthetic Mi,,,FALSE,FALSE,2026-04-30
QFIL,,,,FALSE,FALSE,2026-04-30
QGO,QGO FINANCE LIMITED,,,FALSE,FALSE,2026-04-30
QGOLDHALF,,,,FALSE,FALSE,2026-04-30
QMSMEDI,,,,FALSE,FALSE,2026-04-30
QNIFTY,,Financial Services,,FALSE,FALSE,2026-04-30
QNIFTY.BO,Quantum Nifty 50 ETF,,,FALSE,FALSE,2026-04-30
QUADPRO,,,,FALSE,FALSE,2026-04-30
QUAL30IETF,,,,FALSE,FALSE,2026-04-30
QUALITY30,,Financial Services,,FALSE,FALSE,2026-04-30
QUANTDIA,QUANTUM DIGITAL VISION (INDIA),,,FALSE,FALSE,2026-04-30
QUESTCAP,QUEST CAPITAL MARKETS LIMITED,,,FALSE,FALSE,2026-04-30
QUESTLAB,,,,FALSE,FALSE,2026-04-30
QUICKTOUCH,,,,FALSE,FALSE,2026-04-30
QUINT,Quint Digital Limited,Media Entertainment & Publication,,FALSE,FALSE,2026-04-30
QVCEL,,,,FALSE,FALSE,2026-04-30
RADHEDE,RADHE DEVELOPERS (INDIA) LTD.,,,FALSE,FALSE,2026-04-30
RADIOWALLA,,,,FALSE,FALSE,2026-04-30
RAGHUNAT,RAGHUNATH INTERNATIONAL LTD.,,,FALSE,FALSE,2026-04-30
RAGHUSYN,RAGHUVIR SYNTHETICS LTD.,,,FALSE,FALSE,2026-04-30
RAGHUTOB,RAGHUNATH TOBACCO CO.LTD.,,,FALSE,FALSE,2026-04-30
RAJABAH,RAJA BAHADUR INTERNATIONAL LTD,,,FALSE,FALSE,2026-04-30
RAJINDLTD,,,,FALSE,FALSE,2026-04-30
RAJKSYN,RAJKAMAL SYNTHETICS LTD.,,,FALSE,FALSE,2026-04-30
RAJPACK,RAJ PACKAGING INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
RAJPALAYAM,Rajapalayam Mills Limited,Textiles,,FALSE,TRUE,2026-04-30
RAJPUTANA,Rajputana Investment and Finan,,,FALSE,FALSE,2026-04-30
RAJSEC,RAJASTHAN SECURITIES LIMITED,,,FALSE,FALSE,2026-04-30
RAJTUBE,RAJASTHAN TUBE MANUFACTURING C,,,FALSE,FALSE,2026-04-30
RAJVI,RAJVI LOGITRADE LIMITED,,,FALSE,FALSE,2026-04-30
RAJVIR,Rajvir Industries Limited,Consumer Cyclical,,TRUE,FALSE,2026-04-30
RAMAVISION,RAMA VISION LTD.,,,FALSE,FALSE,2026-04-30
RAMINFO,RAMINFO LIMITED,,,FALSE,FALSE,2026-04-30
RANDER,RANDER CORPORATION LTD.,,,FALSE,FALSE,2026-04-30
RANEENGINE,,Automobile and Auto Components,,FALSE,TRUE,2026-04-30
RAP,RAP CORP LIMITED,,,FALSE,FALSE,2026-04-30
RAPICUT,RAPICUT CARBIDES LTD.,,,FALSE,FALSE,2026-04-30
RAPIDFLEET,,,,FALSE,FALSE,2026-04-30
RAPIDIN,RAPID INVESTMENTS LTD.,,,FALSE,FALSE,2026-04-30
RAPPID,,,,FALSE,FALSE,2026-04-30
RASANDIK,RASANDIK ENGINEERING INDUSTRIE,,,FALSE,FALSE,2026-04-30
RASIELEC,RASI ELECTRODES LTD.,,,FALSE,FALSE,2026-04-30
RASRESOR,RAS RESORTS & APART HOTELS LTD,,,FALSE,FALSE,2026-04-30
RATHIBAR,RATHI BARS LTD.,,,FALSE,FALSE,2026-04-30
RATHIST,RATHI STEEL & POWER LTD.,,,FALSE,FALSE,2026-04-30
RATNABHUMI,Ratnabhumi Developers Limited,,,FALSE,FALSE,2026-04-30
RAUNAQ,RAUNAQ INTERNATIONAL LIMITED,,,FALSE,FALSE,2026-04-30
RAVALSUGAR,The Ravalgaon Sugar Farm Limit,,,FALSE,FALSE,2026-04-30
RAWEDGE,Raw Edge Industrial Solutions,,,FALSE,FALSE,2026-04-30
RAYALEMA,ROYALE MANOR HOTELS & INDUSTRI,,,FALSE,FALSE,2026-04-30
RAYMONDREL,Raymond Realty Limited,Real Estate,,TRUE,FALSE,2026-04-30
RBL,,Automobile and Auto Components,,FALSE,TRUE,2026-04-30
RBMINFRA,,,,FALSE,FALSE,2026-04-30
RBS,,,,FALSE,FALSE,2026-04-30
RCCL,Rajasthan Cylinders & Containe,,,FALSE,FALSE,2026-04-30
RCDL,,,,FALSE,FALSE,2026-04-30
RDBIPL,RDB INFRASTRUCTURE AND POWER L,,,FALSE,FALSE,2026-04-30
RDBRL,RDB RASAYANS LTD.,,,FALSE,FALSE,2026-04-30
READYMIX,,,,FALSE,FALSE,2026-04-30
REALECO,REAL ECO-ENERGY LIMITED,,,FALSE,FALSE,2026-04-30
REFRACTORY,,,,FALSE,FALSE,2026-04-30
REGAL,REGAL ENTERTAINMENT & CONSULTA,,,FALSE,FALSE,2026-04-30
REGENCY,REGENCY FINCORP LIMITED,,,FALSE,FALSE,2026-04-30
REGENTRP,Regent Enterprises Limited,,,FALSE,FALSE,2026-04-30
REGIS,REGIS INDUSTRIES LIMITED,,,FALSE,FALSE,2026-04-30
RELIABVEN,RELIABLE VENTURES INDIA LTD.,,,FALSE,FALSE,2026-04-30
RELICAB,Relicab Cable Manufacturing Li,,,FALSE,FALSE,2026-04-30
RELICTEC,RELIC TECHNOLOGIES LTD.,,,FALSE,FALSE,2026-04-30
REMIEDEL,REMI EDELSTAHL TUBULARS LIMITE,,,FALSE,FALSE,2026-04-30
REMUS,,,,FALSE,FALSE,2026-04-30
RESONANCE,RESONANCE SPECIALTIES LTD.,,,FALSE,FALSE,2026-04-30
RESPONSINF,RESPONSE INFORMATICS LTD,,,FALSE,FALSE,2026-04-30
RESTILE,RESTILE CERAMICS LTD.,,,FALSE,FALSE,2026-04-30
REVATHI,,,,FALSE,FALSE,2026-04-30
REXNORD,REXNORD ELECTRONICS & CONTROLS,,,FALSE,FALSE,2026-04-30
REXPIPES,,,,FALSE,FALSE,2026-04-30
REXPRO,,,,FALSE,FALSE,2026-04-30
RFL,RUPAREL FOOD PRODUCTS LIMITED,,,FALSE,FALSE,2026-04-30
RFLL,RITA FINANCE AND LEASING LIMIT,,,FALSE,FALSE,2026-04-30
RFSL,Richfield Financial Services L,,,FALSE,FALSE,2026-04-30
RIBATEX,RIBA TEXTILES LTD.,,,FALSE,FALSE,2026-04-30
RICHA,,,,FALSE,FALSE,2026-04-30
RICHUNV,RICH UNIVERSE NETWORK LTD.,,,FALSE,FALSE,2026-04-30
RIDDHI,RIDDHI SIDDHI GLUCO BIOLS LTD.,,,FALSE,FALSE,2026-04-30
RIDDHICORP,Riddhi Corporate Services Limi,,,FALSE,FALSE,2026-04-30
RILINFRA,,,,FALSE,FALSE,2026-04-30
RIR,RIR POWER ELECTRONICS LIMITED,,,FALSE,FALSE,2026-04-30
RISHDIGA,RISHABH DIGHA STEEL & ALLIED P,,,FALSE,FALSE,2026-04-30
RISHILASE,RISHI LASER LTD.,,,FALSE,FALSE,2026-04-30
RISHIROOP,Rishiroop Limited,,,FALSE,FALSE,2026-04-30
RISHITECH,RISHI TECHTEX LTD.,,,FALSE,FALSE,2026-04-30
RITESHIN,RITESH INTERNATIONAL LTD.,,,FALSE,FALSE,2026-04-30
RITEZONE,,,,FALSE,FALSE,2026-04-30
