ticker,price,intrinsic_value,dcf_iv,pe_iv,margin_of_safety,signal,sector,wacc_used,revenue_growth,fcf_growth,op_margin,dcf_reliable,dcf_eligible,latest_fcf_bn,fundamental_grade,fundamental_score,buy_price,target_price,stop_loss,rr_ratio,target_upside_pct,sl_pct,holding_period,entry_signal,plan_summary,rel_val_signal,rel_val_avg_pct,rel_val_metrics
AFL,107.21,,,,,Premium to Sector,Financial Services,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Premium to Sector.,Premium to Sector,19.5,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 15.72, 'sector_median': 13.5, 'vs_sector_pct': 16.4, 'vs_label': '+16.4% premium', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 13.8, 'sector_median': 11.5, 'vs_sector_pct': 20.0, 'vs_label': '+20.0% premium', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 1.89, 'sector_median': 1.4, 'vs_sector_pct': 35.0, 'vs_label': '+35.0% premium', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 3.27, 'sector_median': 2.8, 'vs_sector_pct': 16.8, 'vs_label': '+16.8% premium', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 12.59, 'sector_median': 11.5, 'vs_sector_pct': 9.5, 'vs_label': '+9.5% premium', 'available': True}]"
EWBC,106.77,,,,,Premium to Sector,Financial Services,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Premium to Sector.,Premium to Sector,20.1,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 11.22, 'sector_median': 13.5, 'vs_sector_pct': -16.9, 'vs_label': '-16.9% discount', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 9.74, 'sector_median': 11.5, 'vs_sector_pct': -15.3, 'vs_label': '-15.3% discount', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 1.65, 'sector_median': 1.4, 'vs_sector_pct': 17.9, 'vs_label': '+17.9% premium', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 5.45, 'sector_median': 2.8, 'vs_sector_pct': 94.6, 'vs_label': '+94.6% premium', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 0.0, 'sector_median': 11.5, 'vs_sector_pct': 0.0, 'vs_label': 'N/A', 'available': False}]"
VNO,25.98,,,,,Premium to Sector,Real Estate,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Premium to Sector.,Premium to Sector,23.3,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 6.19, 'sector_median': 28.0, 'vs_sector_pct': -77.9, 'vs_label': '-77.9% discount', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 89.59, 'sector_median': 22.0, 'vs_sector_pct': 307.2, 'vs_label': '+307.2% premium', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 1.03, 'sector_median': 1.6, 'vs_sector_pct': -35.6, 'vs_label': '-35.6% discount', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 2.91, 'sector_median': 7.0, 'vs_sector_pct': -58.4, 'vs_label': '-58.4% discount', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 17.81, 'sector_median': 22.0, 'vs_sector_pct': -19.0, 'vs_label': '-19.0% discount', 'available': True}]"
NTRS,139.73,,,,,Premium to Sector,Financial Services,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Premium to Sector.,Premium to Sector,24.6,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 16.01, 'sector_median': 13.5, 'vs_sector_pct': 18.6, 'vs_label': '+18.6% premium', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 12.55, 'sector_median': 11.5, 'vs_sector_pct': 9.1, 'vs_label': '+9.1% premium', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 2.16, 'sector_median': 1.4, 'vs_sector_pct': 54.3, 'vs_label': '+54.3% premium', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 3.26, 'sector_median': 2.8, 'vs_sector_pct': 16.4, 'vs_label': '+16.4% premium', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 0.0, 'sector_median': 11.5, 'vs_sector_pct': 0.0, 'vs_label': 'N/A', 'available': False}]"
BOH,74.0,,,,,Premium to Sector,Financial Services,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Premium to Sector.,Premium to Sector,25.1,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 15.98, 'sector_median': 13.5, 'vs_sector_pct': 18.4, 'vs_label': '+18.4% premium', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 10.81, 'sector_median': 11.5, 'vs_sector_pct': -6.0, 'vs_label': '-6.0% discount', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 1.95, 'sector_median': 1.4, 'vs_sector_pct': 39.3, 'vs_label': '+39.3% premium', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 4.17, 'sector_median': 2.8, 'vs_sector_pct': 48.9, 'vs_label': '+48.9% premium', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 0.0, 'sector_median': 11.5, 'vs_sector_pct': 0.0, 'vs_label': 'N/A', 'available': False}]"
AMG,280.66,,,,,Premium to Sector,Financial Services,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Premium to Sector.,Premium to Sector,27.7,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 12.35, 'sector_median': 13.5, 'vs_sector_pct': -8.5, 'vs_label': '-8.5% discount', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 7.33, 'sector_median': 11.5, 'vs_sector_pct': -36.3, 'vs_label': '-36.3% discount', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 2.57, 'sector_median': 1.4, 'vs_sector_pct': 83.6, 'vs_label': '+83.6% premium', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 3.81, 'sector_median': 2.8, 'vs_sector_pct': 36.1, 'vs_label': '+36.1% premium', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 18.84, 'sector_median': 11.5, 'vs_sector_pct': 63.8, 'vs_label': '+63.8% premium', 'available': True}]"
APO,109.8,,,,,Premium to Sector,Financial Services,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Premium to Sector.,Premium to Sector,28.4,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 19.82, 'sector_median': 13.5, 'vs_sector_pct': 46.8, 'vs_label': '+46.8% premium', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 10.16, 'sector_median': 11.5, 'vs_sector_pct': -11.7, 'vs_label': '-11.7% discount', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 2.9, 'sector_median': 1.4, 'vs_sector_pct': 107.1, 'vs_label': '+107.1% premium', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 2.0, 'sector_median': 2.8, 'vs_sector_pct': -28.6, 'vs_label': '-28.6% discount', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 0.0, 'sector_median': 11.5, 'vs_sector_pct': 0.0, 'vs_label': 'N/A', 'available': False}]"
O,60.06,,,,,Premium to Sector,Real Estate,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Premium to Sector.,Premium to Sector,28.6,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 51.33, 'sector_median': 28.0, 'vs_sector_pct': 83.3, 'vs_label': '+83.3% premium', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 34.21, 'sector_median': 22.0, 'vs_sector_pct': 55.5, 'vs_label': '+55.5% premium', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 1.42, 'sector_median': 1.6, 'vs_sector_pct': -11.3, 'vs_label': '-11.3% discount', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 9.75, 'sector_median': 7.0, 'vs_sector_pct': 39.3, 'vs_label': '+39.3% premium', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 16.77, 'sector_median': 22.0, 'vs_sector_pct': -23.8, 'vs_label': '-23.8% discount', 'available': True}]"
TRNO,61.66,,,,,Premium to Sector,Real Estate,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Premium to Sector.,Premium to Sector,31.2,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 15.77, 'sector_median': 28.0, 'vs_sector_pct': -43.7, 'vs_label': '-43.7% discount', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 41.81, 'sector_median': 22.0, 'vs_sector_pct': 90.0, 'vs_label': '+90.0% premium', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 1.54, 'sector_median': 1.6, 'vs_sector_pct': -3.8, 'vs_label': '-3.8% discount', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 13.75, 'sector_median': 7.0, 'vs_sector_pct': 96.4, 'vs_label': '+96.4% premium', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 25.8, 'sector_median': 22.0, 'vs_sector_pct': 17.3, 'vs_label': '+17.3% premium', 'available': True}]"
CPT,97.34,,,,,Premium to Sector,Real Estate,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Premium to Sector.,Premium to Sector,33.1,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 27.5, 'sector_median': 28.0, 'vs_sector_pct': -1.8, 'vs_label': '-1.8% discount', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 55.77, 'sector_median': 22.0, 'vs_sector_pct': 153.5, 'vs_label': '+153.5% premium', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 2.37, 'sector_median': 1.6, 'vs_sector_pct': 48.1, 'vs_label': '+48.1% premium', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 6.53, 'sector_median': 7.0, 'vs_sector_pct': -6.7, 'vs_label': '-6.7% discount', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 15.92, 'sector_median': 22.0, 'vs_sector_pct': -27.6, 'vs_label': '-27.6% discount', 'available': True}]"
SUI,127.64,,,,,Premium to Sector,Real Estate,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Premium to Sector.,Premium to Sector,33.7,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 0.0, 'sector_median': 28.0, 'vs_sector_pct': 0.0, 'vs_label': 'N/A', 'available': False}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 44.66, 'sector_median': 22.0, 'vs_sector_pct': 103.0, 'vs_label': '+103.0% premium', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 2.27, 'sector_median': 1.6, 'vs_sector_pct': 41.9, 'vs_label': '+41.9% premium', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 7.11, 'sector_median': 7.0, 'vs_sector_pct': 1.6, 'vs_label': '+1.6% premium', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 19.4, 'sector_median': 22.0, 'vs_sector_pct': -11.8, 'vs_label': '-11.8% discount', 'available': True}]"
BRK-B,476.19,,,,,Premium to Sector,Financial Services,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Premium to Sector.,Premium to Sector,34.2,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 15.34, 'sector_median': 13.5, 'vs_sector_pct': 13.6, 'vs_label': '+13.6% premium', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 21.87, 'sector_median': 11.5, 'vs_sector_pct': 90.2, 'vs_label': '+90.2% premium', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 0.0, 'sector_median': 1.4, 'vs_sector_pct': 0.0, 'vs_label': 'N/A', 'available': False}, {'key': 'ps', 'label': 'Price / Sales', 'value': 2.77, 'sector_median': 2.8, 'vs_sector_pct': -1.1, 'vs_label': '-1.1% discount', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 0.0, 'sector_median': 11.5, 'vs_sector_pct': 0.0, 'vs_label': 'N/A', 'available': False}]"
GS,841.84,,,,,Premium to Sector,Financial Services,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Premium to Sector.,Premium to Sector,38.6,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 16.39, 'sector_median': 13.5, 'vs_sector_pct': 21.4, 'vs_label': '+21.4% premium', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 12.94, 'sector_median': 11.5, 'vs_sector_pct': 12.5, 'vs_label': '+12.5% premium', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 2.36, 'sector_median': 1.4, 'vs_sector_pct': 68.6, 'vs_label': '+68.6% premium', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 4.25, 'sector_median': 2.8, 'vs_sector_pct': 51.8, 'vs_label': '+51.8% premium', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 0.0, 'sector_median': 11.5, 'vs_sector_pct': 0.0, 'vs_label': 'N/A', 'available': False}]"
JPM,295.42,,,,,Premium to Sector,Financial Services,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Premium to Sector.,Premium to Sector,38.6,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 14.75, 'sector_median': 13.5, 'vs_sector_pct': 9.3, 'vs_label': '+9.3% premium', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 12.58, 'sector_median': 11.5, 'vs_sector_pct': 9.4, 'vs_label': '+9.4% premium', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 2.33, 'sector_median': 1.4, 'vs_sector_pct': 66.4, 'vs_label': '+66.4% premium', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 4.74, 'sector_median': 2.8, 'vs_sector_pct': 69.3, 'vs_label': '+69.3% premium', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 0.0, 'sector_median': 11.5, 'vs_sector_pct': 0.0, 'vs_label': 'N/A', 'available': False}]"
MS,165.65,,,,,Premium to Sector,Financial Services,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Premium to Sector.,Premium to Sector,38.6,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 16.24, 'sector_median': 13.5, 'vs_sector_pct': 20.3, 'vs_label': '+20.3% premium', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 13.46, 'sector_median': 11.5, 'vs_sector_pct': 17.0, 'vs_label': '+17.0% premium', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 2.57, 'sector_median': 1.4, 'vs_sector_pct': 83.6, 'vs_label': '+83.6% premium', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 3.74, 'sector_median': 2.8, 'vs_sector_pct': 33.6, 'vs_label': '+33.6% premium', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 0.0, 'sector_median': 11.5, 'vs_sector_pct': 0.0, 'vs_label': 'N/A', 'available': False}]"
IRT,15.01,,,,,Premium to Sector,Real Estate,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Premium to Sector.,Premium to Sector,44.4,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 62.54, 'sector_median': 28.0, 'vs_sector_pct': 123.4, 'vs_label': '+123.4% premium', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 62.54, 'sector_median': 22.0, 'vs_sector_pct': 184.3, 'vs_label': '+184.3% premium', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 1.03, 'sector_median': 1.6, 'vs_sector_pct': -35.6, 'vs_label': '-35.6% discount', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 5.46, 'sector_median': 7.0, 'vs_sector_pct': -22.0, 'vs_label': '-22.0% discount', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 15.81, 'sector_median': 22.0, 'vs_sector_pct': -28.1, 'vs_label': '-28.1% discount', 'available': True}]"
PLD,130.36,,,,,Premium to Sector,Real Estate,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Premium to Sector.,Premium to Sector,50.5,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 36.62, 'sector_median': 28.0, 'vs_sector_pct': 30.8, 'vs_label': '+30.8% premium', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 38.94, 'sector_median': 22.0, 'vs_sector_pct': 77.0, 'vs_label': '+77.0% premium', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 2.28, 'sector_median': 1.6, 'vs_sector_pct': 42.5, 'vs_label': '+42.5% premium', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 13.22, 'sector_median': 7.0, 'vs_sector_pct': 88.9, 'vs_label': '+88.9% premium', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 24.89, 'sector_median': 22.0, 'vs_sector_pct': 13.1, 'vs_label': '+13.1% premium', 'available': True}]"
UDR,33.93,,,,,Premium to Sector,Real Estate,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Premium to Sector.,Premium to Sector,57.1,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 30.03, 'sector_median': 28.0, 'vs_sector_pct': 7.3, 'vs_label': '+7.3% premium', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 61.69, 'sector_median': 22.0, 'vs_sector_pct': 180.4, 'vs_label': '+180.4% premium', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 3.43, 'sector_median': 1.6, 'vs_sector_pct': 114.4, 'vs_label': '+114.4% premium', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 7.3, 'sector_median': 7.0, 'vs_sector_pct': 4.3, 'vs_label': '+4.3% premium', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 17.44, 'sector_median': 22.0, 'vs_sector_pct': -20.7, 'vs_label': '-20.7% discount', 'available': True}]"
COF,185.23,,,,,Premium to Sector,Financial Services,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Premium to Sector.,Premium to Sector,69.2,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 55.29, 'sector_median': 13.5, 'vs_sector_pct': 309.6, 'vs_label': '+309.6% premium', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 7.53, 'sector_median': 11.5, 'vs_sector_pct': -34.5, 'vs_label': '-34.5% discount', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 1.07, 'sector_median': 1.4, 'vs_sector_pct': -23.6, 'vs_label': '-23.6% discount', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 3.51, 'sector_median': 2.8, 'vs_sector_pct': 25.4, 'vs_label': '+25.4% premium', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 0.0, 'sector_median': 11.5, 'vs_sector_pct': 0.0, 'vs_label': 'N/A', 'available': False}]"
DLR,176.43,,,,,Premium to Sector,Real Estate,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Premium to Sector.,Premium to Sector,71.6,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 49.28, 'sector_median': 28.0, 'vs_sector_pct': 76.0, 'vs_label': '+76.0% premium', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 51.79, 'sector_median': 22.0, 'vs_sector_pct': 135.4, 'vs_label': '+135.4% premium', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 2.73, 'sector_median': 1.6, 'vs_sector_pct': 70.6, 'vs_label': '+70.6% premium', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 10.15, 'sector_median': 7.0, 'vs_sector_pct': 45.0, 'vs_label': '+45.0% premium', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 28.81, 'sector_median': 22.0, 'vs_sector_pct': 31.0, 'vs_label': '+31.0% premium', 'available': True}]"
KKR,88.91,,,,,Premium to Sector,Financial Services,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Premium to Sector.,Premium to Sector,73.5,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 38.0, 'sector_median': 13.5, 'vs_sector_pct': 181.5, 'vs_label': '+181.5% premium', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 11.34, 'sector_median': 11.5, 'vs_sector_pct': -1.4, 'vs_label': '-1.4% discount', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 2.79, 'sector_median': 1.4, 'vs_sector_pct': 99.3, 'vs_label': '+99.3% premium', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 3.21, 'sector_median': 2.8, 'vs_sector_pct': 14.6, 'vs_label': '+14.6% premium', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 0.0, 'sector_median': 11.5, 'vs_sector_pct': 0.0, 'vs_label': 'N/A', 'available': False}]"
AMP,451.89,,,,,Premium to Sector,Financial Services,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Premium to Sector.,Premium to Sector,76.5,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 12.45, 'sector_median': 13.5, 'vs_sector_pct': -7.8, 'vs_label': '-7.8% discount', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 9.69, 'sector_median': 11.5, 'vs_sector_pct': -15.7, 'vs_label': '-15.7% discount', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 6.3, 'sector_median': 1.4, 'vs_sector_pct': 350.0, 'vs_label': '+350.0% premium', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 2.22, 'sector_median': 2.8, 'vs_sector_pct': -20.7, 'vs_label': '-20.7% discount', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 0.0, 'sector_median': 11.5, 'vs_sector_pct': 0.0, 'vs_label': 'N/A', 'available': False}]"
ELS,63.07,,,,,Premium to Sector,Real Estate,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Premium to Sector.,Premium to Sector,78.3,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 31.38, 'sector_median': 28.0, 'vs_sector_pct': 12.1, 'vs_label': '+12.1% premium', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 28.95, 'sector_median': 22.0, 'vs_sector_pct': 31.6, 'vs_label': '+31.6% premium', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 6.96, 'sector_median': 1.6, 'vs_sector_pct': 335.0, 'vs_label': '+335.0% premium', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 8.22, 'sector_median': 7.0, 'vs_sector_pct': 17.4, 'vs_label': '+17.4% premium', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 21.04, 'sector_median': 22.0, 'vs_sector_pct': -4.4, 'vs_label': '-4.4% discount', 'available': True}]"
BLK,981.35,,,,,Premium to Sector,Financial Services,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Premium to Sector.,Premium to Sector,81.2,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 27.78, 'sector_median': 13.5, 'vs_sector_pct': 105.8, 'vs_label': '+105.8% premium', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 15.87, 'sector_median': 11.5, 'vs_sector_pct': 38.0, 'vs_label': '+38.0% premium', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 2.72, 'sector_median': 1.4, 'vs_sector_pct': 94.3, 'vs_label': '+94.3% premium', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 6.3, 'sector_median': 2.8, 'vs_sector_pct': 125.0, 'vs_label': '+125.0% premium', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 16.42, 'sector_median': 11.5, 'vs_sector_pct': 42.8, 'vs_label': '+42.8% premium', 'available': True}]"
EFX,172.55,,,,,Premium to Sector,Industrials,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Premium to Sector.,Premium to Sector,90.6,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 32.5, 'sector_median': 13.5, 'vs_sector_pct': 140.7, 'vs_label': '+140.7% premium', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 16.66, 'sector_median': 11.5, 'vs_sector_pct': 44.9, 'vs_label': '+44.9% premium', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 4.51, 'sector_median': 1.4, 'vs_sector_pct': 222.1, 'vs_label': '+222.1% premium', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 3.48, 'sector_median': 2.8, 'vs_sector_pct': 24.3, 'vs_label': '+24.3% premium', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 13.89, 'sector_median': 11.5, 'vs_sector_pct': 20.8, 'vs_label': '+20.8% premium', 'available': True}]"
SCHW,94.99,,,,,Premium to Sector,Financial Services,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Premium to Sector.,Premium to Sector,101.3,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 20.43, 'sector_median': 13.5, 'vs_sector_pct': 51.3, 'vs_label': '+51.3% premium', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 13.99, 'sector_median': 11.5, 'vs_sector_pct': 21.7, 'vs_label': '+21.7% premium', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 3.92, 'sector_median': 1.4, 'vs_sector_pct': 180.0, 'vs_label': '+180.0% premium', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 7.06, 'sector_median': 2.8, 'vs_sector_pct': 152.1, 'vs_label': '+152.1% premium', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 0.0, 'sector_median': 11.5, 'vs_sector_pct': 0.0, 'vs_label': 'N/A', 'available': False}]"
AXP,300.24,,,,,Premium to Sector,Financial Services,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Premium to Sector.,Premium to Sector,106.0,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 19.53, 'sector_median': 13.5, 'vs_sector_pct': 44.7, 'vs_label': '+44.7% premium', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 14.9, 'sector_median': 11.5, 'vs_sector_pct': 29.6, 'vs_label': '+29.6% premium', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 6.15, 'sector_median': 1.4, 'vs_sector_pct': 339.3, 'vs_label': '+339.3% premium', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 3.09, 'sector_median': 2.8, 'vs_sector_pct': 10.4, 'vs_label': '+10.4% premium', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 0.0, 'sector_median': 11.5, 'vs_sector_pct': 0.0, 'vs_label': 'N/A', 'available': False}]"
